task,metric,method,seed,candidate_count,selected_candidates,test_score,prediction_file
cyp3a4_substrate_carbonmangels,AUROC,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6105334538878843,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/validation_stacking_seed_404.csv
cyp3a4_substrate_carbonmangels,AUROC,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.6598101265822784,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/global_single_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,per_task_single,505,9,chem_fp_xgb,0.6804927667269439,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/per_task_single_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,validation_top2_average,505,9,chem_fp_xgb;chem_fp_chemberta_kpgt_xgb,0.6914556962025317,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/validation_top2_average_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,validation_top3_average,505,9,chem_fp_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.6833182640144665,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/validation_top3_average_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6749547920433997,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/uniform_candidate_average_seed_505.csv
cyp3a4_substrate_carbonmangels,AUROC,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6781193490054249,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_substrate_carbonmangels/validation_stacking_seed_505.csv
cyp3a4_veith,AUPRC,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.8598534982538227,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/global_single_seed_101.csv
cyp3a4_veith,AUPRC,per_task_single,101,9,chem_fp_chemberta_kpgt_xgb,0.8623033394316458,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/per_task_single_seed_101.csv
cyp3a4_veith,AUPRC,validation_top2_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.869092395256717,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top2_average_seed_101.csv
cyp3a4_veith,AUPRC,validation_top3_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.8695855942905798,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top3_average_seed_101.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.850871541877233,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_101.csv
cyp3a4_veith,AUPRC,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8726149020008769,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_stacking_seed_101.csv
cyp3a4_veith,AUPRC,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.8595266231023063,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/global_single_seed_202.csv
cyp3a4_veith,AUPRC,per_task_single,202,9,chem_fp_chemberta_kpgt_xgb,0.8610641857097738,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/per_task_single_seed_202.csv
cyp3a4_veith,AUPRC,validation_top2_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.8675698801123374,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top2_average_seed_202.csv
cyp3a4_veith,AUPRC,validation_top3_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.867010689581917,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top3_average_seed_202.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8573558670813115,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_202.csv
cyp3a4_veith,AUPRC,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.874089216543136,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_stacking_seed_202.csv
cyp3a4_veith,AUPRC,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.8598546336785096,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/global_single_seed_303.csv
cyp3a4_veith,AUPRC,per_task_single,303,9,chem_fp_chemberta_kpgt_xgb,0.8611453895611555,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/per_task_single_seed_303.csv
cyp3a4_veith,AUPRC,validation_top2_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.8675775272999418,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top2_average_seed_303.csv
cyp3a4_veith,AUPRC,validation_top3_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.8691339938590051,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top3_average_seed_303.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.856488469411124,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_303.csv
cyp3a4_veith,AUPRC,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8738452654401496,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_stacking_seed_303.csv
cyp3a4_veith,AUPRC,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.8616071742834146,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/global_single_seed_404.csv
cyp3a4_veith,AUPRC,per_task_single,404,9,chem_fp_chemberta_kpgt_xgb,0.8624185599815495,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/per_task_single_seed_404.csv
cyp3a4_veith,AUPRC,validation_top2_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.870076618434965,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top2_average_seed_404.csv
cyp3a4_veith,AUPRC,validation_top3_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.8704713076132087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top3_average_seed_404.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8567639658575785,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_404.csv
cyp3a4_veith,AUPRC,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.87390102773425,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_stacking_seed_404.csv
cyp3a4_veith,AUPRC,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.8586498491103747,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/global_single_seed_505.csv
cyp3a4_veith,AUPRC,per_task_single,505,9,chem_fp_chemberta_kpgt_xgb,0.8595294883935413,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/per_task_single_seed_505.csv
cyp3a4_veith,AUPRC,validation_top2_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.8666174967495512,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top2_average_seed_505.csv
cyp3a4_veith,AUPRC,validation_top3_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.8666787263072352,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_top3_average_seed_505.csv
cyp3a4_veith,AUPRC,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8591239465915087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/uniform_candidate_average_seed_505.csv
cyp3a4_veith,AUPRC,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8707135276875169,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp3a4_veith/validation_stacking_seed_505.csv
dili,AUROC,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.9160869565217392,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/global_single_seed_101.csv
dili,AUROC,per_task_single,101,9,chem_fp_xgb,0.8578260869565217,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/per_task_single_seed_101.csv
dili,AUROC,validation_top2_average,101,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.9073913043478261,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top2_average_seed_101.csv
dili,AUROC,validation_top3_average,101,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.9073913043478261,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top3_average_seed_101.csv
dili,AUROC,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.9069565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/uniform_candidate_average_seed_101.csv
dili,AUROC,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.92,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_stacking_seed_101.csv
dili,AUROC,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.8995652173913044,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/global_single_seed_202.csv
dili,AUROC,per_task_single,202,9,chem_fp_xgb,0.8721739130434782,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/per_task_single_seed_202.csv
dili,AUROC,validation_top2_average,202,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.9069565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top2_average_seed_202.csv
dili,AUROC,validation_top3_average,202,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.9030434782608696,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top3_average_seed_202.csv
dili,AUROC,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.9056521739130435,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/uniform_candidate_average_seed_202.csv
dili,AUROC,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8847826086956522,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_stacking_seed_202.csv
dili,AUROC,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.908695652173913,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/global_single_seed_303.csv
dili,AUROC,per_task_single,303,9,chem_fp_xgb,0.8739130434782608,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/per_task_single_seed_303.csv
dili,AUROC,validation_top2_average,303,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.9108695652173914,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top2_average_seed_303.csv
dili,AUROC,validation_top3_average,303,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.908695652173913,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top3_average_seed_303.csv
dili,AUROC,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8943478260869565,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/uniform_candidate_average_seed_303.csv
dili,AUROC,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8917391304347826,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_stacking_seed_303.csv
dili,AUROC,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.8891304347826087,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/global_single_seed_404.csv
dili,AUROC,per_task_single,404,9,chem_fp_xgb,0.8621739130434782,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/per_task_single_seed_404.csv
dili,AUROC,validation_top2_average,404,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.8978260869565218,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top2_average_seed_404.csv
dili,AUROC,validation_top3_average,404,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.9013043478260869,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top3_average_seed_404.csv
dili,AUROC,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8926086956521739,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/uniform_candidate_average_seed_404.csv
dili,AUROC,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8721739130434782,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_stacking_seed_404.csv
dili,AUROC,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.9030434782608695,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/global_single_seed_505.csv
dili,AUROC,per_task_single,505,9,chem_fp_xgb,0.8669565217391304,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/per_task_single_seed_505.csv
dili,AUROC,validation_top2_average,505,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.9013043478260869,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top2_average_seed_505.csv
dili,AUROC,validation_top3_average,505,9,chem_fp_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.9060869565217391,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_top3_average_seed_505.csv
dili,AUROC,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8791304347826088,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/uniform_candidate_average_seed_505.csv
dili,AUROC,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8530434782608696,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/dili/validation_stacking_seed_505.csv
half_life_obach,Spearman,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.35341901979492213,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/global_single_seed_101.csv
half_life_obach,Spearman,per_task_single,101,9,chem_fp_chemberta_kpgt_xgb,0.4196225087944947,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/per_task_single_seed_101.csv
half_life_obach,Spearman,validation_top2_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.40480520062397546,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top2_average_seed_101.csv
